latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.488,-119.372,394,2.6,1.5,2017-12-08,2035,Aqua,MODIS,100,6.0NRT,292.4,863.3,D
34.493,-119.349,366.3,2.6,1.5,2017-12-08,2035,Aqua,MODIS,100,6.0NRT,290.6,394.4,D
34.505,-119.296,365.5,2.6,1.5,2017-12-08,2035,Aqua,MODIS,100,6.0NRT,297.1,379,D
34.511,-119.267,386.7,2.5,1.5,2017-12-08,2035,Aqua,MODIS,100,6.0NRT,301.1,694.3,D
34.518,-119.236,349.2,2.5,1.5,2017-12-08,2035,Aqua,MODIS,95,6.0NRT,293.1,222.2,D
34.522,-119.318,374.3,2.6,1.5,2017-12-08,2035,Aqua,MODIS,100,6.0NRT,295.4,491.9,D
34.528,-119.291,435.3,2.6,1.5,2017-12-08,2035,Aqua,MODIS,100,6.0NRT,324,2097,D
34.533,-119.266,354.4,2.5,1.5,2017-12-08,2035,Aqua,MODIS,97,6.0NRT,294.1,266.1,D
34.495,-119.373,399.2,2.6,1.5,2017-12-08,2035,Aqua,MODIS,100,6.0NRT,291.3,973.4,D
34.513,-119.292,416.4,2.6,1.5,2017-12-08,2035,Aqua,MODIS,100,6.0NRT,314.8,1415.1,D
34.519,-119.265,431.2,2.5,1.5,2017-12-08,2035,Aqua,MODIS,100,6.0NRT,309,1930.2,D
34.526,-119.233,332.1,2.5,1.5,2017-12-08,2035,Aqua,MODIS,84,6.0NRT,292.1,108.6,D
34.471,-119.418,319.9,2.6,1.6,2017-12-08,2035,Aqua,MODIS,40,6.0NRT,281.1,61.6,D
34.483,-119.364,349.9,2.6,1.5,2017-12-08,2035,Aqua,MODIS,96,6.0NRT,288.6,226.2,D
34.506,-119.258,325.1,2.5,1.5,2017-12-08,2035,Aqua,MODIS,81,6.0NRT,292.7,74.5,D
34.513,-119.227,315.1,2.5,1.5,2017-12-08,2035,Aqua,MODIS,28,6.0NRT,291.9,36.9,D
34.462,-119.073,313.2,2.5,1.5,2017-12-08,2035,Aqua,MODIS,30,6.0NRT,296.5,32.6,D
34.468,-119.044,352.1,2.5,1.5,2017-12-08,2035,Aqua,MODIS,96,6.0NRT,296.4,242,D
34.468,-119.067,326.1,2.5,1.5,2017-12-08,2035,Aqua,MODIS,82,6.0NRT,297.2,77.6,D
34.474,-119.038,331.3,2.5,1.5,2017-12-08,2035,Aqua,MODIS,86,6.0NRT,293.7,102.7,D
34.461,-119.035,331.9,2.5,1.5,2017-12-08,2035,Aqua,MODIS,79,6.0NRT,291.9,103,D
34.369,-119.388,371,2.6,1.6,2017-12-08,2035,Aqua,MODIS,82,6.0NRT,285.5,465.9,D
34.375,-119.362,364.9,2.6,1.6,2017-12-08,2035,Aqua,MODIS,75,6.0NRT,283,385,D
34.434,-119.025,312.5,2.5,1.5,2017-12-08,2035,Aqua,MODIS,33,6.0NRT,290.6,28.1,D
34.44,-119,322.2,2.5,1.5,2017-12-08,2035,Aqua,MODIS,73,6.0NRT,292.8,60.6,D
34.365,-119.341,322.2,1.1,1,2017-12-08,1855,Terra,MODIS,61,6.0NRT,291.7,18.6,D
34.367,-119.353,324.8,1.1,1,2017-12-08,1855,Terra,MODIS,65,6.0NRT,292,20.8,D
34.368,-119.364,334.6,1.1,1,2017-12-08,1855,Terra,MODIS,83,6.0NRT,293.3,34.6,D
34.37,-119.376,333,1.1,1,2017-12-08,1855,Terra,MODIS,88,6.0NRT,294.2,32.5,D
34.383,-119.456,346.5,1.1,1,2017-12-08,1855,Terra,MODIS,82,6.0NRT,294.5,58.2,D
34.385,-119.467,324.8,1.1,1,2017-12-08,1855,Terra,MODIS,56,6.0NRT,291.9,22,D
34.452,-119.364,327.8,1.1,1,2017-12-08,1855,Terra,MODIS,65,6.0NRT,292.2,24.5,D
34.436,-119.211,304.1,1.1,1,2017-12-08,1855,Terra,MODIS,41,6.0NRT,291.5,5.2,D
34.438,-119.222,311.3,1.1,1,2017-12-08,1855,Terra,MODIS,69,6.0NRT,289,10.8,D
34.457,-119.338,318.2,1.1,1,2017-12-08,1855,Terra,MODIS,38,6.0NRT,293.6,13.5,D
34.478,-119.407,324.4,1.1,1,2017-12-08,1855,Terra,MODIS,70,6.0NRT,292.7,22.1,D
34.479,-119.418,315.4,1.1,1,2017-12-08,1855,Terra,MODIS,53,6.0NRT,290,13.4,D
34.483,-119.382,335.9,1.1,1,2017-12-08,1855,Terra,MODIS,84,6.0NRT,292.4,36.4,D
34.485,-119.393,324.2,1.1,1,2017-12-08,1855,Terra,MODIS,22,6.0NRT,290.4,19.2,D
34.487,-119.362,325.4,1.1,1,2017-12-08,1855,Terra,MODIS,54,6.0NRT,291,19.5,D
34.438,-119.013,326.5,1.1,1,2017-12-08,1855,Terra,MODIS,79,6.0NRT,294.9,19.3,D
34.44,-119.025,335.5,1.1,1,2017-12-08,1855,Terra,MODIS,89,6.0NRT,292.4,33.8,D
34.442,-119.035,325.6,1.1,1,2017-12-08,1855,Terra,MODIS,73,6.0NRT,290.6,19.9,D
34.496,-119.359,366.7,1.1,1,2017-12-08,1855,Terra,MODIS,100,6.0NRT,295.9,112.1,D
34.498,-119.37,364.2,1.1,1,2017-12-08,1855,Terra,MODIS,100,6.0NRT,293.8,104.3,D
34.443,-118.987,323,1.1,1,2017-12-08,1855,Terra,MODIS,60,6.0NRT,293.6,18.5,D
34.446,-118.999,350.5,1.1,1,2017-12-08,1855,Terra,MODIS,96,6.0NRT,301.3,67.2,D
34.448,-119.011,371.3,1.1,1,2017-12-08,1855,Terra,MODIS,100,6.0NRT,300.2,131.4,D
34.451,-119.033,326.8,1.1,1,2017-12-08,1855,Terra,MODIS,49,6.0NRT,290.7,21.6,D
34.453,-119.045,326.6,1.1,1,2017-12-08,1855,Terra,MODIS,50,6.0NRT,293.8,21.5,D
34.505,-119.356,331,1.1,1,2017-12-08,1855,Terra,MODIS,87,6.0NRT,291.7,30.8,D
34.507,-119.368,342,1.1,1,2017-12-08,1855,Terra,MODIS,93,6.0NRT,291.8,50,D
34.455,-118.997,356.1,1.1,1,2017-12-08,1855,Terra,MODIS,98,6.0NRT,294.5,83.6,D
34.457,-119.009,364.8,1.1,1,2017-12-08,1855,Terra,MODIS,100,6.0NRT,295.1,110.5,D
34.461,-119.032,328,1.1,1,2017-12-08,1855,Terra,MODIS,51,6.0NRT,287.5,24.4,D
34.472,-119.041,402,1.1,1,2017-12-08,1855,Terra,MODIS,100,6.0NRT,297.2,298.3,D
34.474,-119.052,372.4,1.1,1,2017-12-08,1855,Terra,MODIS,100,6.0NRT,296.8,135.3,D
34.51,-119.272,336.1,1.1,1,2017-12-08,1855,Terra,MODIS,90,6.0NRT,293.2,35.3,D
34.512,-119.283,380.8,1.1,1,2017-12-08,1855,Terra,MODIS,100,6.0NRT,298.1,168.6,D
34.514,-119.295,350.7,1.1,1,2017-12-08,1855,Terra,MODIS,96,6.0NRT,294.4,65.9,D
34.518,-119.319,313.5,1.1,1,2017-12-08,1855,Terra,MODIS,24,6.0NRT,289.2,9.7,D
34.483,-119.051,324,1.1,1,2017-12-08,1855,Terra,MODIS,39,6.0NRT,292.9,20,D
34.485,-119.063,325.2,1.1,1,2017-12-08,1855,Terra,MODIS,59,6.0NRT,298.1,21.4,D
34.514,-119.236,335.7,1.1,1,2017-12-08,1855,Terra,MODIS,90,6.0NRT,294.2,34.5,D
34.516,-119.247,401.4,1.1,1,2017-12-08,1855,Terra,MODIS,100,6.0NRT,303,287.1,D
34.517,-119.258,347.2,1.1,1,2017-12-08,1855,Terra,MODIS,95,6.0NRT,297.5,58,D
34.519,-119.27,422.6,1.1,1,2017-12-08,1855,Terra,MODIS,100,6.0NRT,311.4,461.6,D
34.521,-119.282,430.5,1.1,1,2017-12-08,1855,Terra,MODIS,100,6.0NRT,310.6,542.9,D
34.523,-119.294,341.7,1.1,1,2017-12-08,1855,Terra,MODIS,92,6.0NRT,292,47.4,D
34.523,-119.234,370.4,1.1,1,2017-12-08,1855,Terra,MODIS,100,6.0NRT,296.8,127.1,D
34.525,-119.245,408,1.1,1,2017-12-08,1855,Terra,MODIS,100,6.0NRT,306.4,336.8,D
34.357,-119.311,311,1.6,1.3,2017-12-08,0930,Aqua,MODIS,82,6.0NRT,283.9,26.5,N
34.359,-119.328,317,1.6,1.3,2017-12-08,0930,Aqua,MODIS,94,6.0NRT,286.9,36.5,N
34.368,-119.31,300.6,1.6,1.3,2017-12-08,0930,Aqua,MODIS,30,6.0NRT,279.5,14,N
34.37,-119.327,314.8,1.6,1.3,2017-12-08,0930,Aqua,MODIS,90,6.0NRT,283.8,32.4,N
34.375,-119.379,309.3,1.6,1.3,2017-12-08,0930,Aqua,MODIS,76,6.0NRT,283.4,22.8,N
34.392,-119.432,304.1,1.6,1.3,2017-12-08,0930,Aqua,MODIS,58,6.0NRT,283.1,17.4,N
34.414,-118.98,310.2,1.6,1.2,2017-12-08,0930,Aqua,MODIS,62,6.0NRT,284.8,21.5,N
34.438,-119.22,302,1.6,1.2,2017-12-08,0930,Aqua,MODIS,45,6.0NRT,281.7,15.1,N
34.445,-119.291,328.3,1.6,1.3,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,280.7,59.9,N
34.447,-119.309,305.3,1.6,1.3,2017-12-08,0930,Aqua,MODIS,49,6.0NRT,281.4,18.2,N
34.452,-119.359,372.6,1.6,1.3,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,291.4,259.9,N
34.453,-119.375,420.6,1.6,1.3,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,299.5,830,N
34.455,-119.392,305.6,1.6,1.3,2017-12-08,0930,Aqua,MODIS,40,6.0NRT,284.6,16.7,N
34.423,-118.962,327.7,1.5,1.2,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,289.1,51.1,N
34.425,-118.977,367.8,1.6,1.2,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,292.1,209.4,N
34.448,-119.202,320.7,1.6,1.2,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,281.5,43,N
34.449,-119.22,306,1.6,1.2,2017-12-08,0930,Aqua,MODIS,67,6.0NRT,278.8,19.6,N
34.461,-119.34,313.1,1.6,1.3,2017-12-08,0930,Aqua,MODIS,48,6.0NRT,286.1,25.4,N
34.463,-119.356,380.1,1.6,1.3,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,296.6,317.6,N
34.465,-119.372,414.2,1.6,1.3,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,305.4,721.1,N
34.466,-119.388,330.8,1.6,1.3,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,286.6,62.6,N
34.468,-119.407,324,1.6,1.3,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,285.8,47.7,N
34.435,-118.973,335.8,1.6,1.2,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,288.4,73.3,N
34.437,-118.989,309.3,1.6,1.2,2017-12-08,0930,Aqua,MODIS,12,6.0NRT,286.1,18.6,N
34.439,-119.004,319.7,1.6,1.2,2017-12-08,0930,Aqua,MODIS,81,6.0NRT,285.1,35.3,N
34.44,-119.021,332.7,1.6,1.2,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,287.5,64.4,N
34.442,-119.04,316.9,1.6,1.2,2017-12-08,0930,Aqua,MODIS,94,6.0NRT,284.9,33.1,N
34.479,-119.403,322.6,1.6,1.3,2017-12-08,0930,Aqua,MODIS,97,6.0NRT,285.7,44.4,N
34.481,-119.421,327.7,1.7,1.3,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,285.7,58.5,N
34.485,-119.351,328.6,1.6,1.3,2017-12-08,0930,Aqua,MODIS,92,6.0NRT,288.4,55,N
34.487,-119.369,387.1,1.6,1.3,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,295.8,380.7,N
34.508,-119.35,313.1,1.6,1.3,2017-12-08,0930,Aqua,MODIS,74,6.0NRT,284.2,26,N
34.51,-119.368,307.2,1.6,1.3,2017-12-08,0930,Aqua,MODIS,29,6.0NRT,282.1,18,N
34.488,-119.048,324.8,1.6,1.2,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,286.2,48.9,N
34.49,-119.064,322.3,1.6,1.2,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,283.1,44.1,N
34.48,-119.062,305.3,1.6,1.2,2017-12-08,0930,Aqua,MODIS,47,6.0NRT,284.3,17.4,N
34.51,-119.362,315.9,1.6,1.3,2017-12-08,0930,Aqua,MODIS,77,6.0NRT,283.2,32.1,N
34.489,-119.041,316.1,1.6,1.2,2017-12-08,0930,Aqua,MODIS,89,6.0NRT,283.4,31.9,N
34.491,-119.058,335.5,1.6,1.2,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,285,75.4,N
34.498,-119.125,302,1.6,1.2,2017-12-08,0930,Aqua,MODIS,46,6.0NRT,279.9,15,N
34.507,-119.105,334.3,1.6,1.2,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,282.5,74.6,N
34.509,-119.124,323,1.6,1.2,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,282,46.6,N
34.512,-119.16,300.2,1.6,1.2,2017-12-08,0930,Aqua,MODIS,20,6.0NRT,280.8,13,N
34.518,-119.212,303,1.6,1.2,2017-12-08,0930,Aqua,MODIS,53,6.0NRT,282.8,15.9,N
34.52,-119.231,340.7,1.6,1.2,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,288.9,95.4,N
34.522,-119.251,338.5,1.6,1.3,2017-12-08,0930,Aqua,MODIS,100,6.0NRT,287.9,87.7,N
34.531,-119.23,313.3,1.6,1.2,2017-12-08,0930,Aqua,MODIS,87,6.0NRT,284,29.9,N
34.517,-119.241,317.9,4.7,2,2017-12-08,0655,Terra,MODIS,95,6.0NRT,275,186.9,N
34.457,-119.387,333.8,4.6,2,2017-12-08,0655,Terra,MODIS,100,6.0NRT,275.8,336.7,N
34.459,-119.329,306.6,4.7,2,2017-12-08,0655,Terra,MODIS,47,6.0NRT,274.5,91.5,N
34.518,-119.235,317,4.7,2,2017-12-08,0655,Terra,MODIS,92,6.0NRT,274.5,172.6,N
34.458,-119.38,337.7,4.6,2,2017-12-08,0655,Terra,MODIS,100,6.0NRT,276.1,390.7,N
34.369,-119.363,307.1,4.6,2,2017-12-08,0655,Terra,MODIS,51,6.0NRT,277.7,96.8,N
34.37,-119.358,306.1,4.6,2,2017-12-08,0655,Terra,MODIS,41,6.0NRT,277.5,94.3,N
34.516,-119.362,316.5,4.1,1.9,2017-12-08,0515,Terra,MODIS,60,6.0NRT,283.6,124.3,N
34.512,-119.353,316.8,4.1,1.9,2017-12-08,0515,Terra,MODIS,76,6.0NRT,284.7,127.2,N
34.517,-119.262,307.5,4.1,1.9,2017-12-08,0515,Terra,MODIS,50,6.0NRT,284.5,78,N
34.467,-119.252,302.6,4.1,1.9,2017-12-08,0515,Terra,MODIS,47,6.0NRT,283.8,58.5,N
34.481,-119.057,319.3,3.9,1.8,2017-12-08,0515,Terra,MODIS,98,6.0NRT,282.8,150.9,N
34.475,-119.053,308.2,3.9,1.8,2017-12-08,0515,Terra,MODIS,74,6.0NRT,282.8,81.1,N
34.365,-119.35,323.1,4.1,1.9,2017-12-08,0515,Terra,MODIS,100,6.0NRT,286.3,183.9,N
34.35,-119.342,317.9,4.1,1.9,2017-12-08,0515,Terra,MODIS,96,6.0NRT,285.3,145.1,N
34.359,-119.304,315.8,4.1,1.9,2017-12-08,0515,Terra,MODIS,92,6.0NRT,283.4,131.5,N
34.426,-119.04,322.4,3.9,1.8,2017-12-08,0515,Terra,MODIS,100,6.0NRT,282.4,165.8,N
34.437,-118.996,338.3,3.9,1.8,2017-12-08,0515,Terra,MODIS,100,6.0NRT,285.6,312.1,N
34.419,-118.998,300.6,3.9,1.8,2017-12-08,0515,Terra,MODIS,31,6.0NRT,284.2,47.5,N
34.362,-119.342,328.8,4.1,1.9,2017-12-08,0515,Terra,MODIS,97,6.0NRT,286.9,224.6,N
34.437,-119.033,326.4,3.9,1.8,2017-12-08,0515,Terra,MODIS,100,6.0NRT,283.3,195.6,N
34.447,-118.992,323.5,3.9,1.8,2017-12-08,0515,Terra,MODIS,100,6.0NRT,283.7,169,N
34.346,-119.335,306.5,4.1,1.9,2017-12-08,0515,Terra,MODIS,46,6.0NRT,283.4,74.5,N
34.356,-119.295,300.5,4.1,1.9,2017-12-08,0515,Terra,MODIS,18,6.0NRT,281.8,49.4,N
34.419,-119.035,301.2,3.9,1.8,2017-12-08,0515,Terra,MODIS,38,6.0NRT,282.1,48,N
34.43,-118.992,311.6,3.9,1.8,2017-12-08,0515,Terra,MODIS,83,6.0NRT,284.9,94.3,N
34.542,-119.293,300.2,1,1,2017-12-09,0600,Terra,MODIS,15,6.0NRT,272.8,7.3,N
34.502,-119.371,309.2,1,1,2017-12-09,0600,Terra,MODIS,27,6.0NRT,281.6,10.8,N
34.504,-119.36,304.5,1,1,2017-12-09,0600,Terra,MODIS,25,6.0NRT,281.9,8.2,N
34.474,-119.431,313.6,1,1,2017-12-09,0600,Terra,MODIS,87,6.0NRT,281.5,15.5,N
34.476,-119.421,313.2,1,1,2017-12-09,0600,Terra,MODIS,87,6.0NRT,282.1,14.4,N
34.478,-119.409,311.4,1,1,2017-12-09,0600,Terra,MODIS,81,6.0NRT,281.7,13,N
34.479,-119.398,309.4,1,1,2017-12-09,0600,Terra,MODIS,70,6.0NRT,282.5,11.5,N
34.456,-119.371,300.1,1,1,2017-12-09,0600,Terra,MODIS,13,6.0NRT,282.1,6.2,N
34.457,-119.36,326.9,1,1,2017-12-09,0600,Terra,MODIS,100,6.0NRT,284.5,29.2,N
34.459,-119.349,301.2,1,1,2017-12-09,0600,Terra,MODIS,31,6.0NRT,282.1,6.6,N
34.444,-119.324,319.8,1,1,2017-12-09,0600,Terra,MODIS,99,6.0NRT,286.9,20.9,N
34.446,-119.313,304.8,1,1,2017-12-09,0600,Terra,MODIS,53,6.0NRT,285.8,9.4,N
34.479,-119.035,331,1,1,2017-12-09,0600,Terra,MODIS,100,6.0NRT,271.9,34.8,N
34.468,-119.049,301.5,1,1,2017-12-09,0600,Terra,MODIS,26,6.0NRT,273.7,7.1,N
34.47,-119.038,339.8,1,1,2017-12-09,0600,Terra,MODIS,100,6.0NRT,277.7,46.2,N
34.471,-119.027,313.1,1,1,2017-12-09,0600,Terra,MODIS,44,6.0NRT,274.5,13.5,N
34.461,-119.036,333.1,1,1,2017-12-09,0600,Terra,MODIS,84,6.0NRT,283.7,33.8,N
34.462,-119.025,377.6,1,1,2017-12-09,0600,Terra,MODIS,100,6.0NRT,292.6,147.6,N
34.441,-119.043,305,1,1,2017-12-09,0600,Terra,MODIS,63,6.0NRT,283.4,9,N
34.443,-119.032,322.2,1,1,2017-12-09,0600,Terra,MODIS,100,6.0NRT,287.1,22,N
34.444,-119.021,319.6,1,1,2017-12-09,0600,Terra,MODIS,99,6.0NRT,288.8,19.1,N
34.446,-119.01,305.3,1,1,2017-12-09,0600,Terra,MODIS,39,6.0NRT,286.4,8.1,N
34.448,-118.999,328.6,1,1,2017-12-09,0600,Terra,MODIS,100,6.0NRT,286.2,29.2,N
34.449,-118.989,315.2,1,1,2017-12-09,0600,Terra,MODIS,83,6.0NRT,286.6,14.9,N
34.44,-118.987,313.7,1,1,2017-12-09,0600,Terra,MODIS,88,6.0NRT,287.2,14.2,N
34.367,-119.345,316.9,1,1,2017-12-09,0600,Terra,MODIS,87,6.0NRT,275.3,17.5,N
34.36,-119.332,312.9,1,1,2017-12-09,0600,Terra,MODIS,82,6.0NRT,279.8,15,N
34.541,-119.303,333.7,1.1,1,2017-12-09,2115,Aqua,MODIS,89,6.0NRT,283.9,35.4,D
34.542,-119.291,317.9,1.1,1,2017-12-09,2115,Aqua,MODIS,52,6.0NRT,285.1,15,D
34.539,-119.242,305.9,1.1,1,2017-12-09,2115,Aqua,MODIS,26,6.0NRT,287.1,5.7,D
34.511,-119.389,322.2,1.1,1,2017-12-09,2115,Aqua,MODIS,77,6.0NRT,289.6,18.9,D
34.512,-119.378,339.6,1.1,1,2017-12-09,2115,Aqua,MODIS,92,6.0NRT,291.7,44.4,D
34.519,-119.322,356.6,1.1,1,2017-12-09,2115,Aqua,MODIS,93,6.0NRT,286,82,D
34.521,-119.31,354.6,1.1,1,2017-12-09,2115,Aqua,MODIS,92,6.0NRT,291.2,75.1,D
34.53,-119.24,355,1.1,1,2017-12-09,2115,Aqua,MODIS,98,6.0NRT,291.9,79.7,D
34.531,-119.229,326.8,1.1,1,2017-12-09,2115,Aqua,MODIS,85,6.0NRT,286.6,25.9,D
34.501,-119.388,349.4,1.1,1,2017-12-09,2115,Aqua,MODIS,96,6.0NRT,291.9,61.3,D
34.503,-119.376,390,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,303.9,212.8,D
34.504,-119.364,341.7,1.1,1,2017-12-09,2115,Aqua,MODIS,92,6.0NRT,292.4,45.9,D
34.522,-119.228,338.2,1.1,1,2017-12-09,2115,Aqua,MODIS,91,6.0NRT,286.7,43.3,D
34.491,-119.398,344,1.1,1,2017-12-09,2115,Aqua,MODIS,76,6.0NRT,289.3,46.7,D
34.492,-119.387,443.7,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,319.1,687.2,D
34.494,-119.375,424.2,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,311.9,467.2,D
34.495,-119.363,352.5,1.1,1,2017-12-09,2115,Aqua,MODIS,97,6.0NRT,291.2,67.2,D
34.48,-119.409,333.1,1.1,1,2017-12-09,2115,Aqua,MODIS,69,6.0NRT,285.3,28.9,D
34.481,-119.397,373.3,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,292.9,131.6,D
34.483,-119.386,426.8,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,317.5,492.7,D
34.484,-119.374,409.3,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,306.6,338.6,D
34.466,-119.441,348.6,1.1,1,2017-12-09,2115,Aqua,MODIS,95,6.0NRT,293.4,60,D
34.468,-119.43,392.9,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,304.9,228,D
34.501,-119.165,385.5,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,305.2,194.7,D
34.503,-119.153,429.1,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,330.5,532.3,D
34.504,-119.142,346.9,1.1,1,2017-12-09,2115,Aqua,MODIS,95,6.0NRT,294.3,58.1,D
34.507,-119.119,353.7,1.1,1,2017-12-09,2115,Aqua,MODIS,97,6.0NRT,286.2,77.5,D
34.509,-119.107,374.7,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,285.3,149.3,D
34.459,-119.427,346.5,1.1,1,2017-12-09,2115,Aqua,MODIS,69,6.0NRT,304.6,52.9,D
34.46,-119.416,364.3,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,307.6,96.7,D
34.492,-119.162,322.9,1.1,1,2017-12-09,2115,Aqua,MODIS,66,6.0NRT,293.8,17.7,D
34.494,-119.151,347.2,1.1,1,2017-12-09,2115,Aqua,MODIS,95,6.0NRT,297.3,58.5,D
34.448,-119.436,347.9,1.1,1,2017-12-09,2115,Aqua,MODIS,90,6.0NRT,302.9,57.4,D
34.45,-119.425,382.5,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,313.9,171.8,D
34.441,-119.429,376.1,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,305.4,146.4,D
34.443,-119.417,396.6,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,315.1,246.9,D
34.452,-119.348,340.3,1.1,1,2017-12-09,2115,Aqua,MODIS,92,6.0NRT,294.5,40.4,D
34.453,-119.336,393.7,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,303.7,230.7,D
34.455,-119.324,353,1.1,1,2017-12-09,2115,Aqua,MODIS,97,6.0NRT,296.7,67.6,D
34.44,-119.369,376.4,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,301.8,140.6,D
34.441,-119.357,377.3,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,300.3,144.9,D
34.443,-119.346,392,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,301.3,218.6,D
34.444,-119.334,501.1,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,400.1,1790.4,D
34.446,-119.322,416,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,314.6,390.6,D
34.447,-119.311,379.8,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,302.1,159.9,D
34.43,-119.367,347.9,1.1,1,2017-12-09,2115,Aqua,MODIS,95,6.0NRT,297.3,52.9,D
34.432,-119.355,347.7,1.1,1,2017-12-09,2115,Aqua,MODIS,95,6.0NRT,296.2,52.2,D
34.433,-119.344,377.4,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,299.4,146.4,D
34.435,-119.332,431.3,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,312.1,538.5,D
34.436,-119.32,342.1,1.1,1,2017-12-09,2115,Aqua,MODIS,93,6.0NRT,298.8,42.9,D
34.473,-119.032,372.9,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,302.9,140.7,D
34.474,-119.021,341.3,1.1,1,2017-12-09,2115,Aqua,MODIS,92,6.0NRT,290.3,49.5,D
34.464,-119.031,349.7,1.1,1,2017-12-09,2115,Aqua,MODIS,90,6.0NRT,299.3,64.3,D
34.465,-119.019,341,1.1,1,2017-12-09,2115,Aqua,MODIS,75,6.0NRT,291.1,46.3,D
34.456,-119.017,344,1.1,1,2017-12-09,2115,Aqua,MODIS,78,6.0NRT,290.9,52.3,D
34.447,-119.015,321.6,1.1,1,2017-12-09,2115,Aqua,MODIS,31,6.0NRT,285.5,17.6,D
34.365,-119.366,320.8,1.1,1,2017-12-09,2115,Aqua,MODIS,0,6.0NRT,291.3,15.9,D
34.366,-119.355,399.7,1.1,1,2017-12-09,2115,Aqua,MODIS,0,6.0NRT,305.7,271.4,D
34.368,-119.343,428.1,1.1,1,2017-12-09,2115,Aqua,MODIS,0,6.0NRT,307.8,507.1,D
34.359,-119.36,342.9,1.1,1,2017-12-09,2115,Aqua,MODIS,88,6.0NRT,294,42.7,D
34.36,-119.348,450.4,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,316,775.8,D
34.362,-119.336,432.4,1.1,1,2017-12-09,2115,Aqua,MODIS,100,6.0NRT,310.4,549.7,D
34.275,-118.688,305.9,1.1,1.1,2017-12-09,2115,Aqua,MODIS,55,6.0NRT,290.5,4.9,D
34.277,-118.676,306.9,1.1,1.1,2017-12-09,2115,Aqua,MODIS,41,6.0NRT,290.5,5.8,D
34.467,-119.379,322.4,4.5,2,2017-12-09,1940,Terra,MODIS,37,6.0NRT,283.2,146.6,D
34.498,-119.358,339.2,4.5,2,2017-12-09,1940,Terra,MODIS,86,6.0NRT,285.4,342.1,D
34.498,-119.351,333.9,4.5,2,2017-12-09,1940,Terra,MODIS,74,6.0NRT,287,274,D
34.466,-119.011,323.8,4.8,2,2017-12-09,1940,Terra,MODIS,67,6.0NRT,284.2,185.3,D
34.527,-119.247,328.4,4.6,2,2017-12-09,1940,Terra,MODIS,81,6.0NRT,290.2,232.1,D
34.54,-119.299,347.4,4.6,2,2017-12-09,1940,Terra,MODIS,94,6.0NRT,290.2,502.8,D
34.51,-119.109,324.1,4.7,2,2017-12-09,1940,Terra,MODIS,59,6.0NRT,276.9,187.5,D
