latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
34.29094,-118.80074,302.8,0.4,0.5,2017-05-21,0918,N,VIIRS,n,1.0NRT,288.4,0.4,N
34.31834,-118.51098,308.1,0.4,0.5,2017-05-21,0918,N,VIIRS,n,1.0NRT,292,0.4,N
34.33586,-118.52067,315.9,0.4,0.5,2017-05-21,0918,N,VIIRS,n,1.0NRT,291.6,0.8,N
34.33562,-118.51849,317.4,0.4,0.5,2017-05-21,0918,N,VIIRS,n,1.0NRT,292,1.2,N
34.81948,-118.75056,305.2,0.4,0.5,2017-05-21,0918,N,VIIRS,n,1.0NRT,290.2,0.9,N
34.95668,-119.46696,367,0.4,0.4,2017-07-18,2048,N,VIIRS,n,1.0NRT,323.9,16.6,D
34.95183,-119.4749,356.7,0.4,0.4,2017-07-18,2048,N,VIIRS,n,1.0NRT,326.4,22.8,D
34.94772,-119.47855,367,0.4,0.4,2017-07-18,2048,N,VIIRS,n,1.0NRT,321.1,31.6,D
34.95594,-119.47131,367,0.4,0.4,2017-07-18,2048,N,VIIRS,n,1.0NRT,324.4,16.6,D
34.29133,-118.80147,307,0.4,0.4,2017-07-18,0930,N,VIIRS,n,1.0NRT,290.5,0.6,N
34.49852,-119.97942,303.4,0.5,0.4,2017-07-18,0930,N,VIIRS,n,1.0NRT,291.5,1.1,N
34.32139,-118.51097,300.6,0.4,0.4,2017-07-18,0930,N,VIIRS,n,1.0NRT,290.3,0.7,N
34.33309,-118.5182,317.4,0.4,0.4,2017-07-18,0930,N,VIIRS,n,1.0NRT,290.7,1.1,N
34.29006,-118.80226,305.5,0.4,0.4,2017-06-20,0954,N,VIIRS,n,1.0NRT,291.2,0.6,N
34.31954,-118.51019,308.8,0.4,0.4,2017-06-20,0954,N,VIIRS,n,1.0NRT,293.6,0.5,N
34.3363,-118.52106,316.8,0.4,0.4,2017-06-20,0954,N,VIIRS,n,1.0NRT,295.1,1.2,N
34.29084,-118.80029,301.5,0.4,0.4,2017-09-14,0942,N,VIIRS,n,1.0NRT,287.1,0.4,N
34.31973,-118.50993,300.7,0.4,0.4,2017-09-14,0942,N,VIIRS,n,1.0NRT,284.9,0.4,N
34.3181,-118.51253,302.6,0.4,0.4,2017-06-04,0954,N,VIIRS,n,1.0NRT,287.1,0.6,N
34.33394,-118.51852,313.8,0.4,0.4,2017-06-04,0954,N,VIIRS,n,1.0NRT,289.2,1.1,N
34.42983,-118.64511,299.1,0.4,0.4,2017-06-04,0954,N,VIIRS,n,1.0NRT,288.4,0.6,N
34.29008,-118.79955,297.1,0.5,0.4,2017-06-09,1000,N,VIIRS,n,1.0NRT,284.7,0.4,N
34.31921,-118.51366,298.4,0.5,0.4,2017-06-09,1000,N,VIIRS,n,1.0NRT,284.1,0.3,N
34.33648,-118.52076,307.1,0.5,0.4,2017-06-09,1000,N,VIIRS,n,1.0NRT,284.8,0.7,N
34.33455,-118.5209,298.6,0.4,0.5,2017-05-29,1006,N,VIIRS,n,1.0NRT,267.8,0.4,N
34.33276,-118.51873,305.4,0.5,0.7,2017-10-08,1030,N,VIIRS,n,1.0NRT,285.9,0.2,N
34.33555,-118.52233,300.3,0.4,0.6,2017-10-08,0854,N,VIIRS,n,1.0NRT,289.1,0.6,N
34.33527,-118.52161,307.6,0.4,0.6,2017-10-08,0854,N,VIIRS,n,1.0NRT,289.3,0.5,N
34.33224,-118.51792,303.7,0.6,0.5,2017-08-11,1018,N,VIIRS,n,1.0NRT,290.4,0.6,N
34.33408,-118.51737,306.5,0.6,0.5,2017-08-11,1018,N,VIIRS,n,1.0NRT,291.3,0.9,N
35.23257,-118.79958,354,0.4,0.5,2017-06-09,2118,N,VIIRS,n,1.0NRT,298.9,113,D
35.22791,-118.80368,312.4,0.4,0.5,2017-06-09,2118,N,VIIRS,l,1.0NRT,324.2,168.5,D
35.22881,-118.79424,343.4,0.4,0.5,2017-06-09,2118,N,VIIRS,n,1.0NRT,304.2,113,D
35.22836,-118.79897,367,0.4,0.5,2017-06-09,2118,N,VIIRS,n,1.0NRT,351.2,113,D
35.22326,-118.80778,318.8,0.4,0.5,2017-06-09,2118,N,VIIRS,l,1.0NRT,321.3,70.8,D
35.22415,-118.79834,350.6,0.4,0.5,2017-06-09,2118,N,VIIRS,n,1.0NRT,317.1,77.6,D
35.22371,-118.80307,367,0.4,0.5,2017-06-09,2118,N,VIIRS,n,1.0NRT,330.2,70.8,D
35.21949,-118.80244,355.3,0.4,0.5,2017-06-09,2118,N,VIIRS,n,1.0NRT,313.1,70.8,D
35.20486,-118.77662,345.7,0.4,0.5,2017-06-09,2118,N,VIIRS,n,1.0NRT,314.8,12.9,D
35.20575,-118.77315,347.9,0.4,0.5,2017-06-09,2118,N,VIIRS,n,1.0NRT,316.5,8.7,D
34.33538,-118.52114,301.4,0.5,0.4,2017-08-14,0924,N,VIIRS,n,1.0NRT,288.8,0.6,N
34.2912,-118.8004,305.8,0.4,0.4,2017-08-29,0942,N,VIIRS,n,1.0NRT,292.8,0.4,N
34.33482,-118.52068,313.2,0.4,0.4,2017-08-29,0942,N,VIIRS,n,1.0NRT,295.2,2.1,N
34.2924,-118.80274,301.8,0.5,0.4,2017-07-27,1000,N,VIIRS,n,1.0NRT,290,0.5,N
34.3344,-118.51958,311.4,0.5,0.4,2017-07-27,1000,N,VIIRS,n,1.0NRT,292.2,1.6,N
34.43005,-118.64589,302.8,0.5,0.4,2017-07-27,1000,N,VIIRS,n,1.0NRT,290.9,0.4,N
34.31904,-118.51276,304.1,0.5,0.4,2017-06-25,1000,N,VIIRS,n,1.0NRT,291.4,0.4,N
34.33629,-118.51984,310.5,0.5,0.4,2017-06-25,1000,N,VIIRS,n,1.0NRT,293.5,1.6,N
34.43132,-118.64194,301.8,0.5,0.4,2017-06-25,1000,N,VIIRS,n,1.0NRT,291.7,1.3,N
34.33358,-118.51886,335.3,0.3,0.6,2017-07-05,2130,N,VIIRS,l,1.0NRT,308.5,3.4,D
34.33199,-118.51807,303.3,0.5,0.5,2017-07-05,1012,N,VIIRS,n,1.0NRT,289.6,0.2,N
34.33512,-118.51811,309.8,0.5,0.5,2017-07-05,1012,N,VIIRS,n,1.0NRT,290.4,1,N
34.29116,-118.80211,305.1,0.4,0.4,2017-06-15,0948,N,VIIRS,n,1.0NRT,288.4,0.7,N
34.31927,-118.51089,307.1,0.4,0.4,2017-06-15,0948,N,VIIRS,n,1.0NRT,291.2,0.7,N
34.33492,-118.52065,325.4,0.4,0.4,2017-06-15,0948,N,VIIRS,n,1.0NRT,291.6,1.9,N
35.152,-119.33066,300.3,0.4,0.4,2017-06-15,0948,N,VIIRS,n,1.0NRT,289.2,0.2,N
34.32024,-118.51048,297.1,0.5,0.4,2017-11-11,0954,N,VIIRS,n,1.0NRT,276.9,0.4,N
34.32307,-118.52551,300.6,0.5,0.4,2017-11-11,0954,N,VIIRS,n,1.0NRT,275.7,0.7,N
34.33268,-118.51743,297.2,0.5,0.4,2017-11-11,0954,N,VIIRS,n,1.0NRT,276,0.3,N
34.33506,-118.51733,306.3,0.4,0.6,2017-07-31,1024,N,VIIRS,n,1.0NRT,290.7,0.4,N
34.33353,-118.51986,310.6,0.4,0.6,2017-07-31,1024,N,VIIRS,n,1.0NRT,290.7,0.7,N
35.262,-118.90044,312.6,0.6,0.7,2017-07-31,0842,N,VIIRS,n,1.0NRT,292.7,1.3,N
34.33224,-118.52107,302.2,0.6,0.7,2017-08-26,1036,N,VIIRS,n,1.0NRT,291,0.7,N
34.33524,-118.52034,313.1,0.4,0.6,2017-08-26,0900,N,VIIRS,n,1.0NRT,292.3,0.9,N
34.4799,-118.89471,306.7,0.4,0.6,2017-08-26,0900,N,VIIRS,n,1.0NRT,293.2,0.5,N
34.32093,-118.51321,300.3,0.4,0.5,2017-07-24,0918,N,VIIRS,n,1.0NRT,288.2,0.3,N
34.33404,-118.51965,311.6,0.4,0.5,2017-07-24,0918,N,VIIRS,n,1.0NRT,289,1.2,N
34.33295,-118.51818,303.5,0.4,0.5,2017-07-24,0918,N,VIIRS,n,1.0NRT,288.8,0.6,N
34.05748,-118.57718,352.6,0.5,0.5,2017-06-30,2124,N,VIIRS,n,1.0NRT,295.1,9,D
34.05294,-118.57594,367,0.5,0.5,2017-06-30,2124,N,VIIRS,n,1.0NRT,300.4,11.5,D
34.29205,-118.80151,299,0.4,0.5,2017-06-30,1006,N,VIIRS,n,1.0NRT,287.2,0.5,N
34.31914,-118.51151,299.4,0.4,0.5,2017-06-30,1006,N,VIIRS,n,1.0NRT,286.6,0.5,N
34.3342,-118.52155,310.9,0.4,0.5,2017-06-30,1006,N,VIIRS,n,1.0NRT,286.5,1,N
34.54325,-120.00044,350.6,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,302.1,50.4,D
34.5434,-119.99305,344.2,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,304,20.8,D
34.54309,-120.00794,367,0.7,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,303.7,50.4,D
34.54361,-119.98357,367,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,303,20.8,D
34.53558,-120.02346,336.1,0.7,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,300,99.7,D
34.53579,-120.01286,367,0.7,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,302.2,50.4,D
34.52886,-120.00041,267.5,0.8,0.8,2017-07-14,2206,N,VIIRS,l,1.0NRT,320.8,412.1,D
34.52828,-120.02853,346,0.7,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,301.1,138.7,D
34.52959,-119.96424,333.8,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,300.9,60.7,D
34.52843,-120.02103,367,0.7,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,326,138.7,D
34.52857,-120.01417,367,0.7,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,326.1,338.7,D
34.52871,-120.00765,367,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,316.9,338.7,D
34.52901,-119.99257,367,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,347.7,412.1,D
34.52916,-119.98531,367,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,349.5,491.8,D
34.52934,-119.97665,367,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,308.2,491.8,D
34.52103,-120.03205,337.9,0.7,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,303,35.9,D
34.52191,-119.98795,345.3,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,318.1,412.1,D
34.52257,-119.95457,344.1,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,297.5,60.7,D
34.52279,-119.94361,335.8,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,299.7,11.3,D
34.52296,-119.93491,331.5,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,299.1,11.3,D
34.52121,-120.02313,367,0.7,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,299.6,138.7,D
34.52146,-120.0104,367,0.7,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,327.1,338.7,D
34.52159,-120.00376,367,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,359.7,338.7,D
34.52179,-119.99432,367,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,326,412.1,D
34.52219,-119.97382,367,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,311.2,491.8,D
34.52237,-119.96462,367,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,298,60.7,D
34.51434,-120.00693,352.9,0.7,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,296.6,44.9,D
34.51467,-119.99023,353.2,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,294.5,29.7,D
34.51478,-119.98468,339.7,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,294.2,29.7,D
34.5149,-119.97823,339.4,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,294,15.8,D
34.51511,-119.96753,346.2,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,293.3,15.8,D
34.51529,-119.95863,343.8,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,293,15.3,D
34.5155,-119.94738,338.2,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,291.3,15.3,D
34.51568,-119.93849,333,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,291.1,21.3,D
34.51646,-119.89732,352.7,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,300.7,15.1,D
34.51453,-119.99711,367,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,300.9,44.9,D
34.50925,-119.89603,331.6,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,298.8,15.1,D
34.51201,-120.00055,333.5,0.7,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,294.7,9.2,D
34.51223,-119.99208,338.7,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,292.7,9.2,D
34.51236,-119.98631,334.6,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,293.6,10.9,D
34.5125,-119.98059,334.2,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,293.6,10.9,D
34.51278,-119.96973,334.9,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,293,12.3,D
34.51298,-119.96156,333.6,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,292.5,12.3,D
34.51326,-119.95024,332.9,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,291.2,10.8,D
34.5135,-119.94081,331.4,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,290.2,10.8,D
34.51445,-119.90125,349.3,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,300.9,15.8,D
34.51465,-119.89303,339.9,0.8,0.8,2017-07-14,2206,N,VIIRS,n,1.0NRT,300.2,15.8,D
34.92701,-120.48991,340.3,0.6,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,300.1,37.7,D
34.92847,-120.48376,347.4,0.6,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,300.9,37.7,D
34.92991,-120.47764,354.9,0.6,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,300.6,80.3,D
34.92382,-120.48215,353.5,0.6,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,302.2,37.7,D
34.54644,-120.00827,339.3,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,302.3,9.7,D
34.54216,-120.00537,356.7,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,305.1,9.7,D
34.54352,-119.99948,341.5,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,304.4,18.2,D
34.54732,-119.9829,343.2,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,309.1,196.7,D
34.54485,-119.99365,367,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,309.3,18.2,D
34.53408,-120.0191,352.6,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,312.2,205.6,D
34.5353,-120.0138,349.1,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,303.9,205.6,D
34.53659,-120.00819,332.4,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,302.2,16.2,D
34.54184,-119.98533,353.9,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,310.8,42.3,D
34.52944,-120.01785,367,0.5,0.5,2017-07-14,2024,N,VIIRS,l,1.0NRT,380,205.6,D
34.5309,-120.01147,351.2,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,312.9,205.6,D
34.52152,-120.03082,333,0.6,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,302.8,9.4,D
34.52296,-120.02459,351.7,0.6,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,300.4,9.4,D
34.53073,-119.99078,345.4,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,300.5,240.9,D
34.52452,-120.01779,367,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,341.3,210,D
34.52626,-120.01025,367,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,361,210,D
34.52789,-120.00314,367,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,350.4,542.7,D
34.52931,-119.99696,367,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,369.8,542.7,D
34.51513,-120.03713,333,0.6,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,302.1,12.4,D
34.51657,-120.03086,337.2,0.6,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,302.7,9.4,D
34.51802,-120.02462,351.2,0.6,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,297.5,9.4,D
34.51956,-120.01793,367,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,295.4,210,D
34.52298,-120.00305,367,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,327.7,542.7,D
34.51167,-120.03074,331.7,0.6,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,298.3,5.4,D
34.51311,-120.02445,342.2,0.6,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,294.6,5.4,D
34.51471,-120.01753,353.9,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,293.2,9,D
34.51807,-120.003,354.8,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,295.3,11.2,D
34.51936,-119.99739,336.8,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,295.8,11.2,D
34.5228,-119.98244,343.8,0.5,0.5,2017-07-14,2024,N,VIIRS,l,1.0NRT,318.2,95.3,D
34.52425,-119.97617,349.6,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,311.4,36.2,D
34.51647,-120.00993,367,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,293.6,9,D
34.50835,-120.0237,330.6,0.6,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,291.9,5.4,D
34.50993,-120.01686,336.7,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,291.8,9,D
34.51161,-120.00961,335.4,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,293.4,9,D
34.51944,-119.9757,348.4,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,305.5,36.2,D
34.52289,-119.87571,349.8,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,312.5,17.4,D
34.5135,-119.89516,346.1,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,316,104,D
34.51285,-119.8768,355.8,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,308.1,189.7,D
34.4201,-119.55037,336.4,0.5,0.5,2017-07-14,2024,N,VIIRS,n,1.0NRT,297.3,6.1,D
34.50394,-119.92531,304.6,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,291.2,1.8,N
34.51179,-119.9528,300.7,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,290.5,4.4,N
34.51887,-119.97768,310.8,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,291.6,5.7,N
34.51441,-119.96201,341.8,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,293.6,4.4,N
34.5164,-119.96901,330.4,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,295.2,5.7,N
34.5103,-119.92387,304,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,290.4,1.4,N
34.51165,-119.9286,302.8,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,290.8,1.9,N
34.513,-119.93331,306,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,290.6,1.9,N
34.51461,-119.93897,304.3,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,290.8,3.4,N
34.51942,-119.95589,310.3,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,293.1,3.4,N
34.52167,-119.96383,317.4,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,295.2,3.4,N
34.53446,-120.0088,303,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,291.2,3.8,N
34.53597,-120.0141,308.8,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,291.3,4.4,N
34.52343,-119.97002,334.2,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,300.3,6.4,N
34.5257,-119.978,323.1,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,293.2,6.4,N
34.54119,-120.00876,317.1,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,292.1,4.4,N
34.53986,-120.00407,334.9,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,293.1,3.8,N
34.54651,-120.00376,315.8,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,291.1,4,N
34.54258,-119.98988,342.2,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,291.9,4.6,N
34.54393,-119.99465,328.5,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,292.6,7,N
34.54523,-119.99921,324.2,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,292.9,7,N
34.54768,-119.98408,305.9,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,290.3,4.6,N
34.5066,-119.92482,305.6,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,291.3,2.6,N
34.51508,-119.9539,310.8,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,292.4,5.4,N
34.53169,-120.01099,302.3,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,290.7,1.3,N
34.51784,-119.96336,347.2,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,297.7,10.2,N
34.51975,-119.96994,341.7,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,299.9,10.2,N
34.52217,-119.97827,331.2,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,296,11.9,N
34.51596,-119.93367,304.8,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,290.5,1.5,N
34.51777,-119.93987,305.4,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,290.6,1.5,N
34.52637,-119.96943,311.8,0.6,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,294.1,4,N
34.52859,-119.97708,302.1,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,290.6,2.6,N
34.53714,-120.00653,313.9,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,291.4,4,N
34.53857,-120.01141,321.2,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,292.4,4,N
34.54249,-120.00169,336,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,294.9,4,N
34.5438,-120.00622,324.5,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,293.1,4,N
34.54792,-119.99711,302.9,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,290.9,3.9,N
34.54502,-119.98712,344.5,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,293.4,6.8,N
34.5465,-119.99222,330.1,0.5,0.7,2017-07-14,1042,N,VIIRS,n,1.0NRT,293,6.8,N
34.54607,-119.99742,321,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,290.3,14,N
34.54639,-120.00207,325.6,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,290.9,3.5,N
34.54668,-120.00651,328.4,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,291.8,3.5,N
34.33294,-118.51759,302.1,0.6,0.5,2017-07-14,0906,N,VIIRS,n,1.0NRT,290.4,1.2,N
34.51122,-119.87595,301.4,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,291.1,1.2,N
34.51569,-119.94406,300.7,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,290.4,1.6,N
34.51593,-119.94769,308.8,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,290.4,3.1,N
34.51804,-119.97988,316.9,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,292.3,4.5,N
34.51839,-119.98517,312.4,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,291.8,2.2,N
34.51873,-119.99052,309.6,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,291.4,2.2,N
34.51903,-119.99511,305,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,291,2.5,N
34.51616,-119.95116,331.2,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,291.5,3.1,N
34.51638,-119.95454,350.2,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,296.7,9.6,N
34.5166,-119.95789,367,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,303.3,9.6,N
34.51682,-119.9612,334.5,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,297.4,10,N
34.51708,-119.9651,367,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,299.9,10,N
34.51735,-119.96932,367,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,304.1,10.7,N
34.51758,-119.97281,340.5,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,295.9,10.7,N
34.5178,-119.9761,330.6,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,293.2,4.5,N
34.52182,-119.95547,318.4,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,296.3,3,N
34.52205,-119.95892,310,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,294.6,1.9,N
34.52229,-119.96271,310.5,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,293.9,1.9,N
34.52255,-119.96664,316.7,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,296,4.4,N
34.52418,-119.99158,316.6,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,291.1,2.6,N
34.52446,-119.99592,306.2,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,290.9,2.6,N
34.51635,-119.87286,321.4,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,292.4,3,N
34.51658,-119.87634,332.7,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,297.5,5.2,N
34.52136,-119.94862,327.2,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,294.6,3.5,N
34.52159,-119.95207,322.2,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,296.3,3,N
34.5228,-119.97051,339.7,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,298.9,4.4,N
34.52304,-119.97411,367,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,315.7,26.8,N
34.52327,-119.97758,344.6,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,324.1,26.8,N
34.52354,-119.98168,367,0.4,0.6,2017-07-14,0906,N,VIIRS,n,1.0NRT,315.8,26.8,N
