latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp
34.297,-118.943,311.9,1,1,2008-03-20,1845,Terra,MODIS,63,6.1,299.2,5.7
34.295,-118.932,310.4,1,1,2008-03-20,1845,Terra,MODIS,56,6.1,299.1,4.5
35.077,-118.935,314.1,3,1.6,2008-03-21,1928,Terra,MODIS,61,6.1,300.7,31.4
35.08,-118.936,322.1,1,1,2008-03-21,2105,Aqua,MODIS,65,6.1,308.8,7.9
35.106,-119.196,327,1,1,2008-03-21,2105,Aqua,MODIS,73,6.1,307.7,14.4
35.104,-119.207,329.4,1,1,2008-03-21,2105,Aqua,MODIS,80,6.1,309.5,17.1
35.13,-119.224,330.3,1,1,2008-03-21,2105,Aqua,MODIS,81,6.1,306.9,18
35.079,-118.936,325.7,1.3,1.1,2008-03-22,1833,Terra,MODIS,77,6.1,305.2,19.6
35.1,-120.416,311.5,1.6,1.2,2008-03-22,1833,Terra,MODIS,52,6.1,298.1,13.8
35.102,-119.214,330.7,1.2,1.1,2008-03-25,1903,Terra,MODIS,82,6.1,307,24.4
35.1,-119.201,322.8,1.2,1.1,2008-03-25,1903,Terra,MODIS,73,6.1,306,12.2
35.077,-118.942,322.5,1.9,1.3,2008-03-25,2041,Aqua,MODIS,67,6.1,307,23.7
35.082,-118.95,316.3,3.2,1.7,2008-03-26,1808,Terra,MODIS,58,6.1,298.6,29.6
35.078,-118.951,320.9,1.3,1.1,2008-03-26,2124,Aqua,MODIS,55,6.1,306.2,9.6
35.134,-119.222,317.1,1,1,2008-03-27,1851,Terra,MODIS,37,6.1,300.2,6.8
35.082,-118.941,332.3,1,1,2008-03-27,1851,Terra,MODIS,85,6.1,299.5,23.9
35.109,-119.206,321,1.6,1.2,2008-04-01,2047,Aqua,MODIS,49,6.1,308.6,13.1
35.091,-119.216,321.9,1.9,1.4,2008-04-10,2041,Aqua,MODIS,61,6.1,309.1,22.2
35.097,-119.204,331.9,1.1,1,2008-04-15,2059,Aqua,MODIS,82,6.1,310.6,21.6
35.095,-119.214,325.2,2.4,1.5,2008-04-16,2142,Aqua,MODIS,72,6.1,310.1,41
35.062,-118.924,325.3,3,1.7,2008-05-08,1928,Terra,MODIS,71,6.1,304.1,67.3
35.062,-118.909,335.2,1,1,2008-05-08,2105,Aqua,MODIS,79,6.1,312.5,19.5
35.061,-118.92,331.2,1,1,2008-05-08,2105,Aqua,MODIS,68,6.1,312.1,13.5
35.068,-118.933,334.7,1,1,2008-05-08,2105,Aqua,MODIS,79,6.1,316.3,18.9
35.116,-118.957,342.5,1.3,1.1,2008-05-09,1833,Terra,MODIS,88,6.1,310.8,48.3
35.111,-118.925,325.2,1.9,1.3,2008-05-12,2041,Aqua,MODIS,67,6.1,306.4,28.5
35.2,-118.848,319.2,1,1,2008-05-23,1845,Terra,MODIS,49,6.1,291.2,13
34.321,-119.111,323.7,2,1.4,2008-05-27,1821,Terra,MODIS,77,6.1,299.4,39.1
34.177,-119.121,318.2,2,1.4,2008-05-27,1821,Terra,MODIS,61,6.1,299.9,15.2
34.324,-119.117,318.4,1.9,1.4,2008-05-27,2136,Aqua,MODIS,51,6.1,298.9,24.9
35.177,-118.816,324.1,1.3,1.1,2008-05-28,1904,Terra,MODIS,45,6.1,304.9,10.5
35.177,-118.808,327.1,1.3,1.1,2008-05-28,1904,Terra,MODIS,44,6.1,305.5,14.6
34.276,-119.092,315,1.3,1.1,2008-05-28,1904,Terra,MODIS,43,6.1,300.4,8.2
35.18,-118.822,327.3,1.8,1.3,2008-05-28,2041,Aqua,MODIS,67,6.1,306.3,27.6
35.18,-118.809,329.5,1,1,2008-05-30,1852,Terra,MODIS,52,6.1,310.6,11.8
34.186,-119.104,340.6,2.5,1.5,2008-06-02,1922,Terra,MODIS,89,6.1,301.7,133.3
34.181,-119.078,383.7,2.5,1.5,2008-06-02,1922,Terra,MODIS,100,6.1,304.8,610
34.187,-119.081,340.3,2.5,1.5,2008-06-02,1922,Terra,MODIS,89,6.1,303.1,135.7
34.174,-119.086,344.4,2.5,1.5,2008-06-02,1922,Terra,MODIS,91,6.1,302.4,162.8
35.181,-118.807,326.5,2.4,1.5,2008-06-05,1815,Terra,MODIS,51,6.1,309.5,35.4
34.902,-118.935,339.4,1.1,1,2008-06-06,1858,Terra,MODIS,85,6.1,310.9,35.4
34.885,-118.953,327.4,2.4,1.5,2008-06-06,2035,Aqua,MODIS,47,6.1,305,61.8
34.291,-119.286,330.6,1.6,1.2,2008-06-19,1827,Terra,MODIS,55,6.1,309.5,29.9
34.487,-119.862,351.3,1.2,1.1,2008-07-02,0554,Terra,MODIS,100,6.1,298.5,84.9
34.484,-119.875,305,1.2,1.1,2008-07-02,0554,Terra,MODIS,54,6.1,293,8
34.496,-119.863,388.1,1.2,1.1,2008-07-02,0554,Terra,MODIS,100,6.1,301.5,246.1
34.494,-119.876,318.1,1.2,1.1,2008-07-02,0554,Terra,MODIS,96,6.1,295.3,20.4
34.495,-119.88,311.7,3.4,1.7,2008-07-02,1935,Terra,MODIS,46,6.1,299.4,35.6
34.486,-119.841,314,3.4,1.7,2008-07-02,1935,Terra,MODIS,49,6.1,299.1,43.4
34.504,-119.872,336.8,1.2,1.1,2008-07-02,1010,Aqua,MODIS,100,6.1,294.6,49.1
34.502,-119.859,380.3,1.2,1.1,2008-07-02,1010,Aqua,MODIS,100,6.1,300.1,198.9
34.495,-119.873,336.1,1.2,1.1,2008-07-02,1010,Aqua,MODIS,100,6.1,294.9,48
34.492,-119.861,391.8,1.2,1.1,2008-07-02,1010,Aqua,MODIS,100,6.1,304.8,266.8
34.49,-119.847,313.9,1.2,1.1,2008-07-02,1010,Aqua,MODIS,88,6.1,294.5,16.3
34.479,-119.861,328.3,1,1,2008-07-02,2112,Aqua,MODIS,60,6.1,299.4,16.4
34.489,-119.852,369.5,1,1,2008-07-02,2112,Aqua,MODIS,100,6.1,308.2,105.2
34.487,-119.863,485.6,1,1,2008-07-02,2112,Aqua,MODIS,100,6.1,400.1,1282.5
34.486,-119.874,419.8,1,1,2008-07-02,2112,Aqua,MODIS,100,6.1,322,383.8
34.496,-119.865,379.6,1,1,2008-07-02,2112,Aqua,MODIS,100,6.1,314.1,142.4
34.495,-119.875,386.3,1,1,2008-07-02,2112,Aqua,MODIS,100,6.1,316.8,171.4
34.469,-119.897,338.2,2.2,1.4,2008-07-03,0637,Terra,MODIS,100,6.1,295.7,122.6
34.488,-119.831,342.6,2.2,1.4,2008-07-03,0637,Terra,MODIS,100,6.1,298.5,145.3
34.486,-119.855,374.5,2.2,1.4,2008-07-03,0637,Terra,MODIS,100,6.1,305.7,406.9
34.484,-119.877,363.6,2.2,1.4,2008-07-03,0637,Terra,MODIS,100,6.1,305.4,292
34.482,-119.9,385.2,2.2,1.4,2008-07-03,0637,Terra,MODIS,100,6.1,304.5,536.3
34.498,-119.861,308.1,2.2,1.4,2008-07-03,0637,Terra,MODIS,26,6.1,295.6,20.2
34.496,-119.882,331.8,2.2,1.4,2008-07-03,0637,Terra,MODIS,100,6.1,299.1,88.9
34.494,-119.904,321.1,2.2,1.4,2008-07-03,0637,Terra,MODIS,85,6.1,297.9,49.8
34.47,-119.879,313,2.2,1.4,2008-07-03,0637,Terra,MODIS,54,6.1,293.6,31.8
34.468,-119.902,324.4,2.2,1.4,2008-07-03,0637,Terra,MODIS,100,6.1,294.5,65.1
34.486,-119.836,356,2.2,1.4,2008-07-03,0637,Terra,MODIS,100,6.1,301,234.5
34.485,-119.86,364.3,2.2,1.4,2008-07-03,0637,Terra,MODIS,100,6.1,304.6,302.6
34.483,-119.882,371.1,2.2,1.4,2008-07-03,0637,Terra,MODIS,100,6.1,305.9,366.4
34.481,-119.905,370.9,2.2,1.4,2008-07-03,0637,Terra,MODIS,100,6.1,300.9,363.2
34.497,-119.866,313.9,2.2,1.4,2008-07-03,0637,Terra,MODIS,88,6.1,296.7,38.1
34.495,-119.887,338.7,2.2,1.4,2008-07-03,0637,Terra,MODIS,100,6.1,300.3,125.9
34.494,-119.909,317.7,2.2,1.4,2008-07-03,0637,Terra,MODIS,95,6.1,297.7,45.4
34.5,-119.843,336.5,1.2,1.1,2008-07-03,1840,Terra,MODIS,79,6.1,306.8,30.8
34.494,-119.87,344.9,1.2,1.1,2008-07-03,1840,Terra,MODIS,89,6.1,311.2,50.1
34.492,-119.858,379.2,1.2,1.1,2008-07-03,1840,Terra,MODIS,100,6.1,309.6,174.4
34.491,-119.845,402.7,1.2,1.1,2008-07-03,1840,Terra,MODIS,100,6.1,310.7,327.2
34.478,-119.901,341.3,1.2,1.1,2008-07-03,1840,Terra,MODIS,87,6.1,303.6,45.3
34.476,-119.889,382.2,1.2,1.1,2008-07-03,1840,Terra,MODIS,100,6.1,305.6,194.8
34.468,-119.903,332.1,1.2,1.1,2008-07-03,1840,Terra,MODIS,77,6.1,301.8,29.3
34.467,-119.891,325,1.2,1.1,2008-07-03,1840,Terra,MODIS,51,6.1,300.7,17.4
34.504,-119.907,312,3.6,1.8,2008-07-03,0915,Aqua,MODIS,74,6.1,295.5,66
34.502,-119.866,395.6,3.5,1.8,2008-07-03,0915,Aqua,MODIS,100,6.1,300.6,1418.2
34.5,-119.83,315.7,3.5,1.8,2008-07-03,0915,Aqua,MODIS,92,6.1,295.7,83.2
34.489,-119.914,309.2,3.6,1.8,2008-07-03,0915,Aqua,MODIS,77,6.1,292.1,56.3
34.486,-119.874,349.2,3.5,1.8,2008-07-03,0915,Aqua,MODIS,100,6.1,298.1,379.3
34.484,-119.837,320.9,3.5,1.8,2008-07-03,0915,Aqua,MODIS,100,6.1,295.3,113
34.471,-119.88,315.3,3.5,1.8,2008-07-03,0915,Aqua,MODIS,91,6.1,291.6,85.5
34.491,-119.875,384.6,3.5,1.8,2008-07-03,0915,Aqua,MODIS,100,6.1,301.6,1076.7
34.489,-119.838,330.1,3.5,1.8,2008-07-03,0915,Aqua,MODIS,100,6.1,299.1,174.5
34.476,-119.883,341.2,3.5,1.8,2008-07-03,0915,Aqua,MODIS,100,6.1,293.7,282.9
34.481,-119.861,344.5,3.5,1.8,2008-07-03,2155,Aqua,MODIS,89,6.1,296.9,277.8
34.479,-119.897,324.2,3.5,1.8,2008-07-03,2155,Aqua,MODIS,54,6.1,289.6,100
34.499,-119.83,350.1,3.5,1.8,2008-07-03,2155,Aqua,MODIS,92,6.1,297.9,343.2
34.497,-119.869,357.8,3.5,1.8,2008-07-03,2155,Aqua,MODIS,99,6.1,292.3,457
34.474,-119.904,326.4,3.5,1.8,2008-07-03,2155,Aqua,MODIS,30,6.1,287.1,104.5
34.494,-119.837,371.1,3.5,1.8,2008-07-03,2155,Aqua,MODIS,100,6.1,298.4,700.5
34.492,-119.874,355.2,3.5,1.8,2008-07-03,2155,Aqua,MODIS,98,6.1,295.5,417.1
34.467,-119.823,322.3,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,298.1,42.9
34.463,-119.841,328.4,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,298.3,58.5
34.459,-119.86,334.4,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,299.3,78.2
34.456,-119.879,318,1.8,1.3,2008-07-04,0542,Terra,MODIS,96,6.1,297,33.3
34.482,-119.806,323,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,297.7,44.4
34.478,-119.825,366.4,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,304.8,236.5
34.475,-119.844,392.6,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,312,483.6
34.471,-119.863,374.5,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,309.2,301.1
34.467,-119.882,341.6,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,303.5,102.7
34.463,-119.901,324.2,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,297.1,46.7
34.494,-119.807,346,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,295.3,122.6
34.49,-119.826,354.1,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,299.6,162
34.487,-119.845,325.5,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,299.1,51.8
34.483,-119.865,317.2,1.8,1.3,2008-07-04,0542,Terra,MODIS,95,6.1,298.9,31.9
34.479,-119.884,354,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,304.8,160.1
34.475,-119.904,349.4,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,301.9,137.9
34.498,-119.845,311.1,1.8,1.3,2008-07-04,0542,Terra,MODIS,82,6.1,294.2,23.8
34.491,-119.885,357.7,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,300.1,181.2
34.487,-119.906,440.5,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,318.5,1383.6
34.483,-119.925,330.2,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,298.9,62.3
34.498,-119.832,310.3,1.8,1.3,2008-07-04,0542,Terra,MODIS,80,6.1,294.6,21.6
34.494,-119.851,311.1,1.8,1.3,2008-07-04,0542,Terra,MODIS,82,6.1,295.2,22.9
34.486,-119.891,388.5,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,309.8,439
34.482,-119.911,402.1,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,310.4,614
34.498,-119.893,323.5,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,295.9,46.9
34.494,-119.913,335.8,1.8,1.3,2008-07-04,0542,Terra,MODIS,100,6.1,299.3,82
34.501,-119.877,333.3,2.2,1.4,2008-07-04,1922,Terra,MODIS,48,6.1,285.2,94.8
34.502,-119.883,329.6,2.2,1.4,2008-07-04,1922,Terra,MODIS,59,6.1,283.7,80.5
34.504,-119.846,311.4,1,1,2008-07-04,0958,Aqua,MODIS,52,6.1,282.3,11.2
34.496,-119.914,313.6,1,1,2008-07-04,0958,Aqua,MODIS,69,6.1,288.5,10.4
34.494,-119.903,362.2,1,1,2008-07-04,0958,Aqua,MODIS,100,6.1,292.1,90.4
34.493,-119.892,326.2,1,1,2008-07-04,0958,Aqua,MODIS,100,6.1,289.9,22.3
34.487,-119.916,356.7,1,1,2008-07-04,0958,Aqua,MODIS,100,6.1,291,75.5
34.485,-119.905,495.1,1,1,2008-07-04,0958,Aqua,MODIS,100,6.1,329.1,1491.3
34.484,-119.894,446.9,1,1,2008-07-04,0958,Aqua,MODIS,100,6.1,320.8,668.9
34.482,-119.883,318.8,1,1,2008-07-04,0958,Aqua,MODIS,82,6.1,290.6,14.1
34.474,-119.83,324.3,1,1,2008-07-04,0958,Aqua,MODIS,82,6.1,279.5,22
34.478,-119.918,308.1,1,1,2008-07-04,0958,Aqua,MODIS,37,6.1,285.9,7.4
34.476,-119.907,351.7,1,1,2008-07-04,0958,Aqua,MODIS,100,6.1,289.5,64.7
34.475,-119.896,372.9,1,1,2008-07-04,0958,Aqua,MODIS,100,6.1,296.3,124.3
34.473,-119.885,326.1,1,1,2008-07-04,0958,Aqua,MODIS,100,6.1,289.6,22.7
34.468,-119.853,319.6,1,1,2008-07-04,0958,Aqua,MODIS,54,6.1,285.4,16.7
34.466,-119.898,310.3,1,1,2008-07-04,0958,Aqua,MODIS,14,6.1,286.1,9.3
34.484,-119.802,336.9,1.2,1.1,2008-07-04,2100,Aqua,MODIS,87,6.1,288.5,41.1
34.482,-119.815,358,1.2,1.1,2008-07-04,2100,Aqua,MODIS,99,6.1,290.8,93.6
34.492,-119.816,355.3,1.2,1.1,2008-07-04,2100,Aqua,MODIS,97,6.1,290.4,85
34.49,-119.829,340,1.2,1.1,2008-07-04,2100,Aqua,MODIS,69,6.1,296.9,44.1
34.497,-119.843,344.5,1.2,1.1,2008-07-04,2100,Aqua,MODIS,73,6.1,299.3,55
34.495,-119.855,341.2,1.2,1.1,2008-07-04,2100,Aqua,MODIS,64,6.1,293.6,46.6
34.467,-119.903,304.1,1.4,1.2,2008-07-05,0624,Terra,MODIS,37,6.1,293,8.1
34.489,-119.801,314.6,1.4,1.2,2008-07-05,0624,Terra,MODIS,90,6.1,295.1,20.9
34.487,-119.816,307.5,1.4,1.2,2008-07-05,0624,Terra,MODIS,60,6.1,294.5,11.6
34.477,-119.905,327.6,1.4,1.2,2008-07-05,0624,Terra,MODIS,100,6.1,296.3,39.3
34.476,-119.92,326.9,1.4,1.2,2008-07-05,0624,Terra,MODIS,100,6.1,295.1,37.2
34.494,-119.85,304.3,1.4,1.2,2008-07-05,0624,Terra,MODIS,13,6.1,293.9,8.3
34.489,-119.894,314.8,1.4,1.2,2008-07-05,0624,Terra,MODIS,89,6.1,298.8,19.1
34.488,-119.908,412.4,1.4,1.2,2008-07-05,0624,Terra,MODIS,100,6.1,306.1,540.2
34.486,-119.923,388.7,1.4,1.2,2008-07-05,0624,Terra,MODIS,100,6.1,298.8,306.1
34.501,-119.882,311.5,1.4,1.2,2008-07-05,0624,Terra,MODIS,69,6.1,294.7,14.7
34.5,-119.896,364.6,1.4,1.2,2008-07-05,0624,Terra,MODIS,100,6.1,305.1,159.2
34.498,-119.911,418.4,1.4,1.2,2008-07-05,0624,Terra,MODIS,100,6.1,312.1,615.2
34.496,-119.926,335.9,1.4,1.2,2008-07-05,0624,Terra,MODIS,100,6.1,297,55
34.505,-119.903,322.7,1.4,1.2,2008-07-05,0625,Terra,MODIS,100,6.1,295.4,32.7
34.503,-119.918,320.1,1.4,1.2,2008-07-05,0625,Terra,MODIS,100,6.1,296.4,27.6
34.5,-119.92,407,1.8,1.3,2008-07-05,1827,Terra,MODIS,100,6.1,311.3,663.7
34.499,-119.902,376.8,1.8,1.3,2008-07-05,1827,Terra,MODIS,100,6.1,313.1,298
34.489,-119.924,365.1,1.8,1.3,2008-07-05,1827,Terra,MODIS,100,6.1,304.4,209.1
34.487,-119.905,349.8,1.8,1.3,2008-07-05,1827,Terra,MODIS,90,6.1,311.9,114.9
34.498,-119.91,313.1,3.4,1.7,2008-07-05,1040,Aqua,MODIS,81,6.1,293.4,75.3
34.493,-119.86,350.3,2.2,1.4,2008-07-05,2143,Aqua,MODIS,79,6.1,312.3,155.9
34.489,-119.903,347.1,2.2,1.4,2008-07-05,2143,Aqua,MODIS,75,6.1,315,137.1
34.488,-119.926,364.6,2.2,1.4,2008-07-05,2143,Aqua,MODIS,100,6.1,309.6,273.4
34.502,-119.907,341.1,2.2,1.4,2008-07-05,2143,Aqua,MODIS,75,6.1,301.5,110.4
34.5,-119.931,361,2.2,1.4,2008-07-05,2143,Aqua,MODIS,100,6.1,302.6,248.6
34.495,-119.843,336.5,2.2,1.4,2008-07-05,2143,Aqua,MODIS,50,6.1,311.4,83.2
34.493,-119.867,339.6,2.2,1.4,2008-07-05,2143,Aqua,MODIS,44,6.1,312.9,93.6
34.489,-119.911,352.4,2.2,1.4,2008-07-05,2143,Aqua,MODIS,92,6.1,314.7,175.8
34.488,-119.934,339.6,2.2,1.4,2008-07-05,2143,Aqua,MODIS,78,6.1,306.1,101.6
34.502,-119.915,357,2.2,1.4,2008-07-05,2143,Aqua,MODIS,98,6.1,302.7,225.5
34.5,-119.938,345.7,2.2,1.4,2008-07-05,2143,Aqua,MODIS,89,6.1,302,145.5
34.506,-119.879,349.3,2.8,1.6,2008-07-06,0529,Terra,MODIS,100,6.1,294.6,270.8
34.499,-119.912,343.6,2.8,1.6,2008-07-06,0529,Terra,MODIS,100,6.1,297.3,222.3
34.491,-119.943,314.8,2.8,1.6,2008-07-06,0529,Terra,MODIS,90,6.1,294.8,57.4
34.497,-119.901,327.9,1.4,1.2,2008-07-06,1910,Terra,MODIS,33,6.1,308.4,27.5
34.51,-119.897,355.4,1.2,1.1,2008-07-06,0946,Aqua,MODIS,100,6.1,295.6,93.7
34.509,-119.884,377.8,1.2,1.1,2008-07-06,0946,Aqua,MODIS,100,6.1,301.8,183.9
34.504,-119.924,309,1.2,1.1,2008-07-06,0946,Aqua,MODIS,76,6.1,295.6,10.9
34.501,-119.9,306.6,1.2,1.1,2008-07-06,0946,Aqua,MODIS,16,6.1,294.2,8.3
34.499,-119.887,311.2,1.2,1.1,2008-07-06,0946,Aqua,MODIS,71,6.1,295.3,12.8
34.501,-119.849,310.3,1,1,2008-07-07,0612,Terra,MODIS,80,6.1,296.9,10.8
34.499,-119.861,317.3,1,1,2008-07-07,0612,Terra,MODIS,95,6.1,298.2,16.5
34.498,-119.872,312,1,1,2008-07-07,0612,Terra,MODIS,84,6.1,297,12
34.506,-119.884,327.8,1,1,2008-07-07,0612,Terra,MODIS,100,6.1,299.3,27.5
34.504,-119.895,347.5,1,1,2008-07-07,0612,Terra,MODIS,100,6.1,301.8,60.1
34.509,-119.888,352.5,4.4,1.9,2008-07-08,0517,Terra,MODIS,100,6.1,296.1,567.5
34.497,-119.938,309.7,4.4,1.9,2008-07-08,0517,Terra,MODIS,75,6.1,295.2,73.6
34.494,-119.893,310.3,4.4,1.9,2008-07-08,0517,Terra,MODIS,77,6.1,295.3,76.1
34.522,-119.853,304.9,4.3,1.9,2008-07-08,0517,Terra,MODIS,55,6.1,293.1,47.5
34.511,-119.895,346.6,4.4,1.9,2008-07-08,0517,Terra,MODIS,100,6.1,295.5,464.1
34.501,-119.85,306.9,4.4,1.9,2008-07-08,0655,Terra,MODIS,17,6.1,294.3,63
34.499,-119.894,320.5,4.4,1.9,2008-07-08,0655,Terra,MODIS,98,6.1,295.5,154.2
34.518,-119.849,309.1,4.4,1.9,2008-07-08,0655,Terra,MODIS,64,6.1,293.6,70
34.516,-119.899,325.8,4.4,1.9,2008-07-08,0655,Terra,MODIS,100,6.1,294.7,196.6
34.519,-119.855,308.6,4.4,1.9,2008-07-08,0655,Terra,MODIS,44,6.1,293.8,60.3
34.517,-119.906,312.2,4.4,1.9,2008-07-08,0655,Terra,MODIS,76,6.1,294.5,80.5
34.513,-119.887,361.4,1,1,2008-07-08,1858,Terra,MODIS,100,6.1,312.2,83.7
34.511,-119.876,335.3,1,1,2008-07-08,1858,Terra,MODIS,75,6.1,311.7,25.8
34.504,-119.889,347.8,1,1,2008-07-08,1858,Terra,MODIS,93,6.1,311.3,47.4
34.502,-119.878,400.1,1,1,2008-07-08,1858,Terra,MODIS,100,6.1,320.7,256
34.516,-119.88,331.6,1.8,1.3,2008-07-08,0933,Aqua,MODIS,100,6.1,298.4,69.4
34.514,-119.861,315.6,1.8,1.3,2008-07-08,0933,Aqua,MODIS,91,6.1,297.3,30.2
34.504,-119.881,340,1.8,1.3,2008-07-08,0933,Aqua,MODIS,100,6.1,296.7,99.5
34.503,-119.861,328.6,1.8,1.3,2008-07-08,0933,Aqua,MODIS,100,6.1,296.7,62.2
34.498,-119.885,324.2,1.1,1,2008-07-09,0600,Terra,MODIS,100,6.1,297.6,23.2
34.496,-119.896,352.1,1.1,1,2008-07-09,0600,Terra,MODIS,100,6.1,299.2,71.9
34.507,-119.887,325.4,1.1,1,2008-07-09,0600,Terra,MODIS,100,6.1,296.9,23.8
34.505,-119.898,366.7,1.1,1,2008-07-09,0600,Terra,MODIS,100,6.1,302,112.9
34.504,-119.909,312.6,1.1,1,2008-07-09,0600,Terra,MODIS,71,6.1,294.9,11
34.588,-120.79,322.2,2.5,1.5,2008-07-31,2042,Aqua,MODIS,57,6.1,285.1,72.6
34.959,-120.131,337.4,2.3,1.5,2008-08-15,1821,Terra,MODIS,81,6.1,302,100.5
34.957,-120.105,325.4,2.3,1.5,2008-08-15,1821,Terra,MODIS,50,6.1,302,42.8
34.89,-120.067,344.4,1.7,1.3,2008-08-15,2137,Aqua,MODIS,88,6.1,306.3,84.8
34.916,-120.033,326.3,1.7,1.3,2008-08-15,2137,Aqua,MODIS,49,6.1,306.5,25.7
34.965,-120.121,349.2,1.7,1.3,2008-08-15,2137,Aqua,MODIS,92,6.1,306.9,103
34.963,-120.139,335.3,1.7,1.3,2008-08-15,2137,Aqua,MODIS,77,6.1,307.4,50.6
34.97,-120.119,331.6,1.1,1.1,2008-08-16,1904,Terra,MODIS,77,6.1,305.7,25.3
35.19,-118.808,319.9,3.8,1.8,2008-08-19,1934,Terra,MODIS,33,6.1,303.5,40.2
35.185,-118.813,337,1,1,2008-08-19,2113,Aqua,MODIS,71,6.1,313.1,17.4
35.194,-118.815,340.6,1,1,2008-08-19,2113,Aqua,MODIS,85,6.1,312.7,24.4
35.191,-118.776,330.5,1.1,1,2008-08-20,1839,Terra,MODIS,59,6.1,309,14.3
34.121,-118.716,338.9,1.1,1.1,2008-08-26,2119,Aqua,MODIS,64,6.1,311.4,30.3
34.119,-118.728,326.6,1.1,1.1,2008-08-26,2119,Aqua,MODIS,37,6.1,310.2,8.9
34.13,-118.718,345.9,1.1,1.1,2008-08-26,2119,Aqua,MODIS,90,6.1,311.4,43.8
35.098,-119.059,325.1,1.9,1.3,2008-09-01,2042,Aqua,MODIS,40,6.1,312.8,22.3
35.197,-118.772,337.8,1,1,2008-09-19,1852,Terra,MODIS,84,6.1,311.6,25.9
35.13,-118.878,323,1.1,1,2008-09-22,2101,Aqua,MODIS,48,6.1,310.5,8.4
35.134,-118.883,322.7,1.3,1.1,2008-09-30,1833,Terra,MODIS,45,6.1,304.6,12.2
34.319,-118.59,380.2,3.7,1.8,2008-10-13,1803,Terra,MODIS,100,6.1,297,992.8
34.317,-118.551,424,3.6,1.8,2008-10-13,1803,Terra,MODIS,100,6.1,304.8,2776.8
34.315,-118.516,309.1,3.6,1.8,2008-10-13,1803,Terra,MODIS,48,6.1,293.5,37.9
34.303,-118.596,344.3,3.7,1.8,2008-10-13,1803,Terra,MODIS,93,6.1,293.2,312.9
34.301,-118.557,360.3,3.6,1.8,2008-10-13,1803,Terra,MODIS,100,6.1,293.5,545.7
34.324,-118.556,357.5,3.6,1.8,2008-10-13,1803,Terra,MODIS,99,6.1,295.1,496.4
34.311,-118.6,363.6,3.7,1.8,2008-10-13,1803,Terra,MODIS,100,6.1,295.8,606.8
34.308,-118.56,430.6,3.6,1.8,2008-10-13,1803,Terra,MODIS,100,6.1,304.3,3179
34.306,-118.523,320.9,3.6,1.8,2008-10-13,1803,Terra,MODIS,69,6.1,293.7,97.6
34.264,-118.604,337.8,1.1,1.1,2008-10-13,2119,Aqua,MODIS,89,6.1,296.9,39.6
34.263,-118.616,372.4,1.1,1.1,2008-10-13,2119,Aqua,MODIS,100,6.1,304.1,141.7
34.261,-118.629,357.6,1.1,1.1,2008-10-13,2119,Aqua,MODIS,99,6.1,302.6,88.7
34.278,-118.569,333.3,1.1,1.1,2008-10-13,2119,Aqua,MODIS,86,6.1,298.7,32
34.277,-118.581,353,1.1,1.1,2008-10-13,2119,Aqua,MODIS,97,6.1,302.7,75.3
34.275,-118.594,335.3,1.1,1.1,2008-10-13,2119,Aqua,MODIS,87,6.1,300.1,35.2
34.274,-118.606,346.4,1.1,1.1,2008-10-13,2119,Aqua,MODIS,94,6.1,302.9,57.1
34.272,-118.618,337.3,1.1,1.1,2008-10-13,2119,Aqua,MODIS,89,6.1,300.4,38.9
34.291,-118.547,345.3,1.1,1.1,2008-10-13,2119,Aqua,MODIS,93,6.1,304.1,54.5
34.289,-118.559,386.4,1.1,1.1,2008-10-13,2119,Aqua,MODIS,100,6.1,307.7,208
34.288,-118.571,354.1,1.1,1.1,2008-10-13,2119,Aqua,MODIS,97,6.1,300.5,74.2
34.286,-118.583,370.4,1.1,1.1,2008-10-13,2119,Aqua,MODIS,100,6.1,304.4,130
34.285,-118.596,328.5,1.1,1.1,2008-10-13,2119,Aqua,MODIS,32,6.1,303.5,20.3
34.283,-118.608,336,1.1,1.1,2008-10-13,2119,Aqua,MODIS,83,6.1,305.8,34.1
